日期,版本,事件Id,事件名称,消息数量,独立用户数
2020-11-21,null,Subject.searchEp,条目.搜索源,59,22
2020-11-21,null,Topic.to,帖子.跳转,60,27
2020-11-21,null,Home.doEpsSelect,首页.章节菜单操作,62,20
2020-11-21,null,Home.selectGirdSubject,首页.格子布局条目选择,62,4
2020-11-21,null,TAdvanceBid.to,买一推荐.跳转,67,4
2020-11-21,null,Subject.imageView,条目.封面图查看,68,21
2020-11-21,null,Setting.switch,设置.切换,69,18
2020-11-21,null,Search.onSelect,搜索.切换类型,69,32
2020-11-21,null,TIndex.test,小圣杯.预测股息,70,22
2020-11-21,null,Setting.to,设置.跳转,73,25
2020-11-21,null,Tag.to,用户标签.跳转,73,19
2020-11-21,null,TDeal.toggleType,交易.切换买卖类型,73,21
2020-11-21,null,TCharaAssets.tabsChange,我的持仓.标签页切换,76,20
2020-11-21,null,TICO.to,ICO.跳转,79,13
2020-11-21,null,Login.onError,登陆.错误,79,29
2020-11-21,null,Login.onSuccess,登陆.成功,83,75
2020-11-21,null,Rank.next,排行榜.下一页,87,11
2020-11-21,null,TTopWeek.to,每周萌王.跳转,93,16
2020-11-21,null,Home.itemToggleExpand,首页.展开或收起条目,96,16
2020-11-21,null,TItems.use,我的道具.使用,109,18
2020-11-21,null,Rank.to,排行榜.跳转,111,24
2020-11-21,null,Mono.to,人物.跳转,111,36
2020-11-21,null,Zone.tabsChange,空间.标签页切换,114,14
2020-11-21,null,TLogs.to,资金日志.跳转,118,15
2020-11-21,null,TTopWeek.refresh,每周萌王.刷新,121,13
2020-11-21,null,TAdvanceAuction.to,拍卖推荐.跳转,132,5
2020-11-21,null,Home.tabsChange,首页.标签页切换,140,38
2020-11-21,null,TSacrifice.changeAmountByMenu,资产重组.菜单改变竞拍数量,154,13
2020-11-21,null,User.to,我的.跳转,157,54
2020-11-21,null,Login.onLogin,登陆.登陆,165,86
2020-11-21,null,TIndex.lottery,小圣杯.刮刮乐,173,35
2020-11-21,null,Subject.doEpsSelect,条目.章节菜单操作,176,56
2020-11-21,null,Anime.to,Anime.跳转,201,21
2020-11-21,null,TBid.to,我的委托.跳转,251,28
2020-11-21,null,Rakuen.to,超展开.跳转,252,46
2020-11-21,null,TSacrifice.doAuction,资产重组.竞拍,258,25
2020-11-21,null,Anime.onSelect,Anime.选择,264,19
2020-11-21,null,TDeal.doSubmit,交易.挂单,300,29
2020-11-21,null,User.tabsChange,我的.标签页切换,306,63
2020-11-21,null,TDeal.to,交易.跳转,336,35
2020-11-21,null,Search.to,搜索.跳转,398,99
2020-11-21,null,Subject.doUpdateCollection,条目.管理收藏,437,75
2020-11-21,null,TCharaAssets.to,我的持仓.跳转,470,31
2020-11-21,null,Discovery.to,发现.跳转,472,117
2020-11-21,null,Search.doSearch,搜索.搜索,559,103
2020-11-21,null,Home.to,首页.跳转,587,158
2020-11-21,null,Subject.showManageModel,条目.显示收藏管理,590,84
2020-11-21,null,Subject.to,条目.跳转,626,116
2020-11-21,null,TIndex.to,小圣杯.跳转,721,64
2020-11-21,null,Other.start,其他.启动,824,281
2020-11-21,null,Subject.view,条目.查看,1810,192
2020-11-21,null,Other.view,其他.查看,7981,272
2020-11-22,null,Subject.readNoval,条目.阅读轻小说,1,1
2020-11-22,null,Zone.used,空间.历史,1,1
2020-11-22,null,TCharaAssets.onSelectGo,我的持仓.设置前往,1,1
2020-11-22,null,PM.doCreate,短信.新短信,1,1
2020-11-22,null,Voices.onFilterSelect,角色.职位选择,1,1
2020-11-22,null,Assist.copy,辅助登陆.复制,1,1
2020-11-22,null,Mono.doEraseCollect,人物.取消收藏人物,1,1
2020-11-22,null,Home.tabsPress,首页.标签页点击,1,1
2020-11-22,null,Topic.doDeleteReply,帖子.删除回复,1,1
2020-11-22,null,Blog.doReply,日志.回复,1,1
2020-11-22,null,Home.doUpdateCollection,首页.管理收藏,1,1
2020-11-22,null,Group.prev,小组.上一页,1,1
2020-11-22,null,Subject.doDiscTranslate,条目.翻译曲目,1,1
2020-11-22,null,Browser.topRightMenu,索引.右上角菜单,1,1
2020-11-22,null,CatalogDetail.doCollect,目录详情.收藏,1,1
2020-11-22,null,Friends.sort,好友.排序,1,1
2020-11-22,null,Character.topRightMenu,收藏的人物.右上角菜单,1,1
2020-11-22,null,TBid.onBatchCancel,我的委托.一键取消,1,1
2020-11-22,null,Topic.topRightMenu,帖子.右上角菜单,2,2
2020-11-22,null,PM.doReply,短信.回复短信,2,2
2020-11-22,null,Topic.setFavor,帖子.设置收藏,2,2
2020-11-22,null,TNew.tabsChange,新番榜单.标签页切换,2,2
2020-11-22,null,Mono.topRightMenu,人物.右上角菜单,2,1
2020-11-22,null,Setting.clear,设置.清除缓存,2,2
2020-11-22,null,TNew.onSortPress,新番榜单.排序,2,1
2020-11-22,null,TAdvanceAsk.alert,卖一推荐.提示,2,2
2020-11-22,null,Episodes.topRightMenu,章节.右上角菜单,2,2
2020-11-22,null,Mine.to,我的小组.跳转,2,2
2020-11-22,null,Topic.toggleFilterMe,帖子.与我相关,2,1
2020-11-22,null,Zone.connect,空间.添加好友,2,2
2020-11-22,null,LoginV1.onOtherPage,授权登陆.乱逛,2,2
2020-11-22,null,Rank.doSearch,排行榜.页码跳转,2,2
2020-11-22,null,TTree.onFilter,资产分析.选择筛选,2,2
2020-11-22,null,Catalog.toggleType,目录.切换类型,3,3
2020-11-22,null,Tag.toggleList,用户标签.切换布局,3,2
2020-11-22,null,Wenku.scrollToTop,文库.到顶,3,1
2020-11-22,null,DiscoveryBlog.tabsChange,全站日志.标签页切换,3,1
2020-11-22,null,PM.to,短信.跳转,3,2
2020-11-22,null,Topic.toggleReverseComments,帖子.吐槽倒序,3,2
2020-11-22,null,Home.doEpsLongPress,首页.章节按钮长按,3,1
2020-11-22,null,Anitama.to,Anitama.跳转,3,2
2020-11-22,null,Say.doSay,吐槽.新吐槽,3,1
2020-11-22,null,TAdvanceBid.alert,买一推荐.提示,3,1
2020-11-22,null,Home.showManageModal,首页.显示收藏管理,3,3
2020-11-22,null,TTrade.to,K线.跳转,3,3
2020-11-22,null,Rating.to,用户评分.跳转,3,2
2020-11-22,null,Friends.to,好友.跳转,3,2
2020-11-22,null,Rating.toggleFilter,用户评分.切换类型,3,2
2020-11-22,null,Works.onFilterSelect,作品.职位选择,4,4
2020-11-22,null,Subject.doUpdateBookEp,条目.更新书籍章节,4,4
2020-11-22,null,TTree.alert,资产分析.提醒,4,2
2020-11-22,null,Blog.scrollTo,日志.楼层跳转,4,3
2020-11-22,null,ServerStatus.pingAll,网络探针.全部检测,4,3
2020-11-22,null,Topic.doTranslate,帖子.翻译内容,4,2
2020-11-22,null,Works.toggleList,作品.切换布局,4,2
2020-11-22,null,Browser.onMonthSelect,索引.月选择,4,2
2020-11-22,null,Persons.to,制作人员.跳转,4,2
2020-11-22,null,Browser.onSelect,索引.类型选择,4,4
2020-11-22,null,TICODeal.imageView,ICO交易.封面图查看,4,3
2020-11-22,null,TSacrifice.imageView,资产重组.封面图查看,5,5
2020-11-22,null,TSacrifice.toggleUsers,资产重组.展开收起董事会,5,2
2020-11-22,null,RakuenSetting.switch,超展开设置.切换,5,2
2020-11-22,null,Wenku.onSelect,文库.选择,5,3
2020-11-22,null,Login.onTips,登陆.配置提示,5,3
2020-11-22,null,User.tabsPress,我的.标签页点击,5,2
2020-11-22,null,Subject.doUpdateNext,条目.更新书籍下一个章节,5,3
2020-11-22,null,Login.onSelect,登陆.切换域名,5,3
2020-11-22,null,Other.deeplink,其他.Linking,5,2
2020-11-22,null,TCharaAssets.doBatchAsk,我的持仓.批量挂单,5,2
2020-11-22,null,Episodes.to,章节.跳转,6,4
2020-11-22,null,LoginV1.onSuccess,授权登陆.成功,6,6
2020-11-22,null,Search.topRightMenu,搜索.右上角菜单,6,4
2020-11-22,null,RakuenSearch.selectHistory,帖子搜索.选择历史,6,2
2020-11-22,null,Rakuen.onGroupMenuPress,超展开.小组菜单点击,6,1
2020-11-22,null,Voices.to,角色.跳转,6,3
2020-11-22,null,TIndex.bonusHoliday,小圣杯.节日福利,6,6
2020-11-22,null,ServerStatus.pingOne,网络探针.检测,6,2
2020-11-22,null,TTree.onCaculateTypeSelect,资产分析.选择计算类型,7,3
2020-11-22,null,Award.to,年鉴.跳转,7,3
2020-11-22,null,Home.doUpdateNext,首页.更新书籍下一个章节,7,4
2020-11-22,null,Comic.onSearch,漫画.搜索,7,1
2020-11-22,null,Browser.onAirdateSelect,索引.年选择,7,5
2020-11-22,null,Timeline.onSelectScope,时间胶囊.切换类型,8,4
2020-11-22,null,TOverview.onFilter,热门榜单.筛选,8,1
2020-11-22,null,Tags.tabsChange,标签索引.标签页切换,8,7
2020-11-22,null,Catalog.to,目录.跳转,8,3
2020-11-22,null,Comic.searchEps,漫画.搜索章节,9,5
2020-11-22,null,TSearch.to,人物直达.跳转,9,5
2020-11-22,null,Anime.scrollToTop,Anime.到顶,9,4
2020-11-22,null,Rakuen.topRightMenu,超展开.右上角菜单,9,4
2020-11-22,null,Catalog.next,目录.下一页,9,3
2020-11-22,null,TValhall.onFilter,英灵殿.筛选,9,3
2020-11-22,null,Group.next,小组.下一页,9,3
2020-11-22,null,LoginV1.onLogin,授权登陆.登陆,9,7
2020-11-22,null,Timeline.say,时间胶囊.新吐槽,9,5
2020-11-22,null,Setting.logout,设置.退出登陆,10,8
2020-11-22,null,Search.onLegacySelect,搜索.切换细分类型,10,8
2020-11-22,null,Comic.init,漫画.初始化,10,7
2020-11-22,null,Calendar.switchLayout,每日放送.切换布局,10,2
2020-11-22,null,Zone.topRightMenu,空间.右上角菜单,10,6
2020-11-22,null,Blog.to,日志.跳转,10,6
2020-11-22,null,TCharaAssets.doBatchSacrifice,我的持仓.批量献祭,11,4
2020-11-22,null,User.onFilterSelect,我的.筛选选择,11,3
2020-11-22,null,RakuenSearch.to,帖子搜索.跳转,11,5
2020-11-22,null,UserSetting.origin,个人设置.查看原图,11,8
2020-11-22,null,Topic.showFixedTextarea,帖子.显示评论框,11,6
2020-11-22,null,Character.tabsChange,收藏的人物.标签页切换,11,5
2020-11-22,null,User.onOrderSelect,我的.排序选择,12,7
2020-11-22,null,Subject.doEraseCollection,条目.删除收藏,12,6
2020-11-22,null,TNew.to,新番榜单.跳转,12,3
2020-11-22,null,TOverview.tabsChange,热门榜单.标签页切换,12,7
2020-11-22,null,Subject.toggleReverseEps,条目.章节倒序,12,7
2020-11-22,null,Topic.toggleFilterFriends,帖子.好友相关,12,3
2020-11-22,null,User.topRightMenu,我的.右上角菜单,13,8
2020-11-22,null,Works.onOrderSelect,作品.排序选择,13,9
2020-11-22,null,Mono.imageView,人物.封面图查看,13,7
2020-11-22,null,CatalogDetail.sort,目录详情.排序,14,3
2020-11-22,null,TIndex.authFail,小圣杯.授权失败,14,7
2020-11-22,null,TTree.onTypeSelect,资产分析.选择范围,14,3
2020-11-22,null,Other.theme,其他.切换主题,15,8
2020-11-22,null,Rating.tabsChange,用户评分.标签页切换,15,3
2020-11-22,null,Mono.doCollect,人物.收藏人物,16,9
2020-11-22,null,Rank.prev,排行榜.上一页,16,6
2020-11-22,null,Rank.onMonthSelect,排行榜.月选择,18,3
2020-11-22,null,Subject.doTranslate,条目.翻译简介,18,8
2020-11-22,null,User.toggleList,我的.布局选择,19,8
2020-11-22,null,Topic.doReply,帖子.回复,19,11
2020-11-22,null,TAdvanceSacrifice.to,献祭推荐.跳转,20,5
2020-11-22,null,TRich.to,番市首富.跳转,20,9
2020-11-22,null,Tag.onAirdateSelect,用户标签.年选择,21,4
2020-11-22,null,Calendar.to,每日放送.跳转,21,6
2020-11-22,null,TCharaAssets.topRightMenu,我的持仓.右上角菜单,21,5
2020-11-22,null,Rank.toggleList,排行榜.切换布局,21,9
2020-11-22,null,Browser.to,索引.跳转,22,7
2020-11-22,null,UserTimeline.mosaicTilePress,时间线.点击瓷砖,22,4
2020-11-22,null,RakuenSearch.doSearch,帖子搜索.搜索,22,6
2020-11-22,null,Rank.onFilterSelect,排行榜.筛选选择,23,7
2020-11-22,null,Zone.toggleSection,空间.展开分组,23,7
2020-11-22,null,TSearch.doSearch,人物直达.搜索,25,8
2020-11-22,null,Rank.onTypeSelect,排行榜.类型选择,25,12
2020-11-22,null,Comic.searchImages,漫画.搜索图片,26,3
2020-11-22,null,Tags.to,标签索引.跳转,27,7
2020-11-22,null,TSacrifice.toggleTemples,资产重组.展开收起圣殿板块,27,8
2020-11-22,null,TValhall.to,英灵殿.跳转,28,7
2020-11-22,null,TOverview.onSortPress,热门榜单.排序,29,4
2020-11-22,null,Tag.onOrderSelect,用户标签.排序选择,29,12
2020-11-22,null,TIndex.bonusDaily,小圣杯.每日签到,30,21
2020-11-22,null,TSacrifice.toggleLogs,资产重组.展开收起记录,30,9
2020-11-22,null,Rank.onAirdateSelect,排行榜.年选择,31,9
2020-11-22,null,Topic.scrollTo,帖子.楼层跳转,31,14
2020-11-22,null,TSacrifice.rate,资产重组.股息查看,32,11
2020-11-22,null,TAdvanceBid.to,买一推荐.跳转,33,4
2020-11-22,null,TIndex.authSuccess,小圣杯.授权成功,34,25
2020-11-22,null,TBid.onSortPress,我的委托.排序,34,6
2020-11-22,null,Login.onTour,登陆.游客访问,35,19
2020-11-22,null,TTemples.to,最近圣殿.跳转,35,6
2020-11-22,null,TIndex.bonusWeek,小圣杯.每周分红,35,31
2020-11-22,null,Subject.doUpdateSubjectEp,条目.输入框更新章节,36,16
2020-11-22,null,TSacrifice.templeView,资产重组.圣殿图查看,36,12
2020-11-22,null,Characters.to,更多角色.跳转,37,11
2020-11-22,null,TTree.refresh,资产分析.刷新,38,18
2020-11-22,null,Search.deleteHistory,搜索.删除历史,40,10
2020-11-22,null,Subject.doEpsLongPress,条目.章节按钮长按,42,6
2020-11-22,null,Zone.to,空间.跳转,42,15
2020-11-22,null,Works.to,作品.跳转,44,16
2020-11-22,null,Notify.clear,电波提醒.清除,45,21
2020-11-22,null,Subject.imageView,条目.封面图查看,48,31
2020-11-22,null,TDeal.switchIsIce,交易.切换冰山,48,10
2020-11-22,null,User.onSelectSubjectType,我的.类型选择,51,20
2020-11-22,null,TRich.tabsChange,番市首富.标签页切换,51,13
2020-11-22,null,TTopWeek.to,每周萌王.跳转,52,17
2020-11-22,null,TDeal.doCancelAll,交易.一键取消挂单,52,13
2020-11-22,null,Rakuen.tabsChange,超展开.标签页切换,53,15
2020-11-22,null,Notify.to,电波提醒.跳转,53,12
2020-11-22,null,TLogs.tabsChange,资金日志.标签页切换,54,5
2020-11-22,null,Wenku.to,文库.跳转,55,7
2020-11-22,null,TSacrifice.toggleExpand,资产重组.展开收起圣殿,55,14
2020-11-22,null,Timeline.to,时间胶囊.跳转,55,18
2020-11-22,null,Group.to,小组.跳转,58,9
2020-11-22,null,Setting.switch,设置.切换,58,16
2020-11-22,null,TBid.tabsChange,我的委托.标签页切换,64,13
2020-11-22,null,Login.onError,登陆.错误,66,37
2020-11-22,null,TCharaAssets.onSortPress,我的持仓.排序,67,14
2020-11-22,null,TICO.tabsChange,ICO.标签页切换,67,13
2020-11-22,null,TTopWeek.refresh,每周萌王.刷新,71,13
2020-11-22,null,Search.selectHistory,搜索.选择历史,73,45
2020-11-22,null,Timeline.tabsChange,时间胶囊.标签页切换,74,16
2020-11-22,null,TAdvanceAuction.to,拍卖推荐.跳转,75,8
2020-11-22,null,Login.to,登陆.跳转,77,31
2020-11-22,null,TAdvance.to,高级分析.跳转,78,15
2020-11-22,null,Subject.changeText,条目.书籍章节输入框改变,78,13
2020-11-22,null,Home.doWatchedNextEp,首页.观看下一章节,83,26
2020-11-22,null,TICODeal.to,ICO交易.跳转,84,12
2020-11-22,null,TAdvanceAsk.to,卖一推荐.跳转,84,9
2020-11-22,null,Search.onSelect,搜索.切换类型,84,41
2020-11-22,null,TDeal.showTime,交易.显示时间,86,7
2020-11-22,null,Anime.onSelect,Anime.选择,89,20
2020-11-22,null,TDeal.doCancel,交易.取消挂单,92,19
2020-11-22,null,Login.onSuccess,登陆.成功,96,85
2020-11-22,null,Anime.to,Anime.跳转,97,16
2020-11-22,null,Setting.to,设置.跳转,98,33
2020-11-22,null,Home.doEpsSelect,首页.章节菜单操作,100,36
2020-11-22,null,Rank.next,排行榜.下一页,115,13
2020-11-22,null,Topic.to,帖子.跳转,119,34
2020-11-22,null,Subject.searchEp,条目.搜索源,119,35
2020-11-22,null,Rank.to,排行榜.跳转,128,23
2020-11-22,null,TItems.use,我的道具.使用,129,25
2020-11-22,null,TSacrifice.changeAmountByMenu,资产重组.菜单改变竞拍数量,129,15
2020-11-22,null,Home.selectGirdSubject,首页.格子布局条目选择,140,8
2020-11-22,null,TCharaAssets.tabsChange,我的持仓.标签页切换,149,28
2020-11-22,null,Home.itemToggleExpand,首页.展开或收起条目,152,28
2020-11-22,null,Zone.tabsChange,空间.标签页切换,156,22
2020-11-22,null,Tag.to,用户标签.跳转,163,23
2020-11-22,null,TICODeal.doSubmit,ICO交易.注资,167,13
2020-11-22,null,TSacrifice.to,资产重组.跳转,167,25
2020-11-22,null,Login.onLogin,登陆.登陆,167,95
2020-11-22,null,Mono.to,人物.跳转,169,50
2020-11-22,null,TIndex.test,小圣杯.预测股息,174,38
2020-11-22,null,TDeal.toggleType,交易.切换买卖类型,182,30
2020-11-22,null,Subject.doEpsSelect,条目.章节菜单操作,183,66
2020-11-22,null,TSacrifice.doSacrifice,资产重组.资产重组,186,33
2020-11-22,null,TSacrifice.doAuction,资产重组.竞拍,200,29
2020-11-22,null,TOverview.to,热门榜单.跳转,207,13
2020-11-22,null,TIndex.lottery,小圣杯.刮刮乐,219,44
2020-11-22,null,User.to,我的.跳转,223,67
2020-11-22,null,Home.tabsChange,首页.标签页切换,231,57
2020-11-22,null,TLogs.to,资金日志.跳转,231,23
2020-11-22,null,TICO.to,ICO.跳转,279,15
2020-11-22,null,Rakuen.to,超展开.跳转,305,53
2020-11-22,null,Search.to,搜索.跳转,358,120
2020-11-22,null,User.tabsChange,我的.标签页切换,391,60
2020-11-22,null,Subject.doUpdateCollection,条目.管理收藏,397,81
2020-11-22,null,TBid.to,我的委托.跳转,439,37
2020-11-22,null,TDeal.doSubmit,交易.挂单,463,42
2020-11-22,null,Subject.showManageModel,条目.显示收藏管理,485,90
2020-11-22,null,Search.doSearch,搜索.搜索,510,121
2020-11-22,null,TDeal.to,交易.跳转,550,43
2020-11-22,null,Discovery.to,发现.跳转,583,112
2020-11-22,null,TCharaAssets.to,我的持仓.跳转,687,42
2020-11-22,null,Home.to,首页.跳转,719,178
2020-11-22,null,Subject.to,条目.跳转,759,126
2020-11-22,null,Other.start,其他.启动,963,313
2020-11-22,null,TIndex.to,小圣杯.跳转,1391,72
2020-11-22,null,Subject.view,条目.查看,1818,208
2020-11-22,null,Other.view,其他.查看,10665,280
2020-11-23,null,Tag.onAirdateSelect,用户标签.年选择,1,1
2020-11-23,null,Subject.doEpsLongPress,条目.章节按钮长按,1,1
2020-11-23,null,TSacrifice.imageView,资产重组.封面图查看,1,1
2020-11-23,null,PM.doReply,短信.回复短信,1,1
2020-11-23,null,TCharaAssets.onSelectGo,我的持仓.设置前往,1,1
2020-11-23,null,Say.to,吐槽.跳转,1,1
2020-11-23,null,User.onFilterSelect,我的.筛选选择,1,1
2020-11-23,null,Assist.copy,辅助登陆.复制,1,1
2020-11-23,null,Calendar.to,每日放送.跳转,1,1
2020-11-23,null,RakuenSetting.switch,超展开设置.切换,1,1
2020-11-23,null,Rating.tabsChange,用户评分.标签页切换,1,1
2020-11-23,null,Home.tabsPress,首页.标签页点击,1,1
2020-11-23,null,TAdvanceSacrifice.to,献祭推荐.跳转,1,1
2020-11-23,null,RakuenSearch.selectHistory,帖子搜索.选择历史,1,1
2020-11-23,null,Login.onTips,登陆.配置提示,1,1
2020-11-23,null,Home.doEpsLongPress,首页.章节按钮长按,1,1
2020-11-23,null,Timeline.doDelete,时间胶囊.删除时间线,1,1
2020-11-23,null,Topic.doDeleteReply,帖子.删除回复,1,1
2020-11-23,null,Home.doUpdateNext,首页.更新书籍下一个章节,1,1
2020-11-23,null,Anitama.to,Anitama.跳转,1,1
2020-11-23,null,Subject.updateFilterEps,条目.设置章节筛选,1,1
2020-11-23,null,Catalog.alert,目录.提示,1,1
2020-11-23,null,TSearch.deleteHistory,人物直达.删除历史,1,1
2020-11-23,null,Anime.scrollToTop,Anime.到顶,1,1
